                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                 1.1281,                0.60792,                 1.1357,                0.85047,                0.82282,                0.84995,                 0.4165,                 1.6775,                0.67116,                 1.5925,               0.004456,               0.004456,               0.004456
                    114,                 1.1334,                0.61653,                 1.1543,                0.85606,                0.80541,                0.85308,                0.42223,                  1.649,                 0.6875,                 1.5707,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.1181,                0.59968,                 1.1389,                0.90885,                0.82978,                0.89824,                0.44266,                 1.6439,                0.65198,                 1.5343,               0.004357,               0.004357,               0.004357
                    116,                 1.1303,                0.61043,                 1.1457,                0.88485,                0.83212,                0.87922,                0.42435,                 1.6797,                  0.658,                 1.5683,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.1174,                0.59809,                 1.1486,                 0.8877,                0.81346,                0.87535,                0.42372,                 1.6647,                0.67314,                 1.5654,               0.004258,               0.004258,               0.004258
                    118,                 1.1258,                0.61617,                 1.1535,                0.91106,                0.84242,                0.89033,                0.42911,                 1.6521,                0.67481,                 1.5533,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.1314,                0.61066,                 1.1426,                0.88726,                0.83673,                0.90409,                0.44046,                 1.6521,                0.66391,                 1.5646,               0.004159,               0.004159,               0.004159
                    120,                  1.101,                0.59388,                  1.131,                0.90033,                  0.832,                0.87948,                0.43968,                 1.6558,                0.66094,                 1.5438,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.1237,                0.61011,                 1.1408,                0.91082,                0.84347,                 0.8887,                0.43741,                 1.6799,                0.67024,                 1.5613,                0.00406,                0.00406,                0.00406
                    122,                 1.0813,                0.59516,                  1.126,                0.89325,                0.84597,                0.89427,                 0.4544,                 1.6581,                0.65218,                 1.5781,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.1116,                0.59832,                 1.1411,                0.88168,                0.81497,                0.88285,                0.43922,                 1.6446,                0.67859,                 1.5852,               0.003961,               0.003961,               0.003961
                    124,                  1.099,                0.59524,                 1.1304,                0.87868,                0.84188,                 0.8877,                0.43623,                 1.6701,                0.68147,                 1.6146,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.0869,                0.58526,                 1.1358,                0.88681,                0.81663,                0.88025,                0.43408,                 1.6756,                0.67121,                 1.6378,               0.003862,               0.003862,               0.003862
                    126,                 1.1012,                0.59895,                 1.1366,                0.87969,                0.83941,                0.87907,                0.43571,                 1.6679,                  0.674,                 1.6402,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.0977,                0.57467,                 1.1304,                0.90654,                0.81303,                0.88451,                0.44224,                 1.6551,                0.66193,                 1.6165,               0.003763,               0.003763,               0.003763
                    128,                 1.0854,                0.59305,                  1.121,                0.88322,                0.83054,                0.87868,                0.44399,                 1.6775,                0.63977,                 1.6295,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.0779,                0.57821,                 1.1133,                 0.9119,                0.82498,                0.88832,                0.44053,                 1.6579,                0.68209,                 1.5983,               0.003664,               0.003664,               0.003664
                    130,                 1.0827,                0.56513,                 1.1232,                0.87244,                0.85454,                0.89135,                0.44687,                 1.6759,                0.64692,                 1.6431,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.0976,                0.57592,                 1.1314,                0.89846,                0.83872,                0.88079,                  0.446,                 1.6598,                0.65196,                 1.6089,               0.003565,               0.003565,               0.003565
                    132,                 1.0868,                0.58469,                 1.1286,                0.86784,                0.85731,                0.89481,                0.44003,                 1.6461,                0.68117,                 1.6039,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.0764,                0.57843,                  1.121,                0.92491,                0.81237,                0.87898,                0.43866,                 1.6787,                0.70407,                 1.5979,               0.003466,               0.003466,               0.003466
                    134,                 1.0646,                0.56927,                 1.1137,                0.86052,                0.83337,                0.88314,                0.42949,                 1.6736,                0.66321,                 1.6042,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.0863,                0.59348,                   1.12,                0.88389,                0.85006,                0.89848,                 0.4322,                 1.6682,                0.67489,                 1.6022,               0.003367,               0.003367,               0.003367
                    136,                 1.0717,                0.57979,                 1.1165,                0.90438,                0.87457,                0.89619,                0.43996,                 1.6763,                0.64984,                 1.5996,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.0618,                0.57439,                  1.103,                0.89179,                0.86066,                0.89565,                0.43625,                 1.6807,                0.65203,                 1.5809,               0.003268,               0.003268,               0.003268
                    138,                  1.082,                0.58377,                 1.1162,                0.87246,                0.85658,                0.89052,                0.43456,                 1.6853,                0.65337,                 1.6101,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.0686,                0.57175,                 1.1118,                0.88909,                0.86468,                0.89097,                0.44577,                 1.6991,                0.65126,                  1.643,               0.003169,               0.003169,               0.003169
                    140,                 1.0499,                0.56379,                 1.1099,                0.88603,                 0.8614,                0.89195,                0.42937,                 1.7064,                  0.653,                  1.671,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.0667,                0.55927,                 1.1144,                0.86985,                0.84873,                0.88426,                0.42279,                 1.7336,                0.67054,                 1.7205,                0.00307,                0.00307,                0.00307
                    142,                 1.0548,                0.56577,                 1.1026,                0.88419,                0.85493,                 0.8973,                0.43462,                  1.698,                0.67793,                 1.6878,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.0643,                0.57015,                 1.1172,                0.87961,                0.84466,                0.89569,                 0.4394,                 1.6862,                0.68509,                 1.6699,               0.002971,               0.002971,               0.002971
                    144,                 1.0643,                0.57067,                 1.1154,                0.87523,                0.84242,                0.87755,                0.42931,                 1.6931,                0.66811,                 1.6897,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.0401,                0.55923,                 1.1021,                0.89625,                0.86591,                0.90456,                0.43421,                 1.7189,                0.65461,                 1.7374,               0.002872,               0.002872,               0.002872
                    146,                 1.0538,                0.57854,                 1.1166,                0.88463,                0.85974,                0.90416,                0.43615,                 1.7041,                0.65579,                 1.7093,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.0459,                0.56163,                 1.1059,                 0.8757,                0.86061,                0.88145,                0.42753,                 1.6982,                0.64674,                 1.6459,               0.002773,               0.002773,               0.002773
                    148,                  1.046,                0.58673,                 1.1124,                0.88653,                0.84821,                0.89257,                0.43795,                 1.6888,                0.65767,                 1.6382,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.0534,                0.55147,                  1.105,                0.86095,                0.83956,                0.88065,                  0.429,                 1.6803,                0.67042,                  1.632,               0.002674,               0.002674,               0.002674
                    150,                 1.0497,                0.56051,                 1.1084,                0.85483,                0.85019,                0.87803,                 0.4231,                 1.6974,                0.67692,                 1.6701,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.0509,                0.54483,                 1.0968,                0.85514,                  0.856,                0.88215,                 0.4294,                 1.6811,                0.69377,                 1.6419,               0.002575,               0.002575,               0.002575
                    152,                 1.0334,                0.56501,                 1.0946,                0.87044,                0.84782,                0.88304,                0.42994,                  1.674,                0.68367,                 1.6426,              0.0025255,              0.0025255,              0.0025255
