                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                 1.3639,                0.78062,                 1.4477,                0.87379,                 0.8444,                0.89929,                0.43725,                 1.6413,                0.73715,                 1.6918,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.3567,                0.77488,                 1.4337,                0.88328,                0.82713,                0.88594,                 0.4367,                 1.6285,                0.75205,                  1.671,               0.004159,               0.004159,               0.004159
                    120,                 1.3357,                 0.7657,                 1.4175,                 0.8715,                0.84387,                0.89224,                0.44998,                 1.6201,                0.73735,                  1.666,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.3614,                 0.7826,                 1.4372,                0.87116,                0.82396,                0.89792,                0.44107,                 1.6124,                0.74967,                 1.6597,                0.00406,                0.00406,                0.00406
                    122,                 1.3307,                0.76271,                 1.4184,                0.90072,                0.79178,                0.88865,                0.43902,                 1.6239,                0.75441,                 1.6954,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3427,                0.77941,                  1.427,                0.91726,                0.77596,                0.88232,                0.45655,                 1.5704,                0.72899,                 1.6147,               0.003961,               0.003961,               0.003961
                    124,                 1.3275,                0.76314,                 1.4056,                0.88569,                0.82264,                0.91708,                0.46441,                 1.5884,                0.70958,                 1.6421,              0.0039115,              0.0039115,              0.0039115
                    125,                  1.314,                0.75469,                 1.4037,                0.88386,                0.86247,                0.89384,                0.44898,                 1.6133,                0.72936,                 1.6728,               0.003862,               0.003862,               0.003862
                    126,                 1.3534,                0.76897,                 1.4271,                0.89423,                0.84295,                  0.892,                0.45538,                 1.6046,                0.71512,                 1.6606,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.3284,                 0.7295,                 1.4047,                0.89114,                0.82395,                0.89252,                0.44282,                 1.6189,                0.71686,                  1.654,               0.003763,               0.003763,               0.003763
                    128,                 1.3463,                0.76978,                  1.422,                0.89379,                0.81539,                 0.8817,                0.43849,                 1.6006,                0.74721,                 1.6544,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.3163,                0.74883,                 1.3963,                0.91343,                0.83972,                0.91383,                0.46351,                 1.5612,                0.70717,                 1.6208,               0.003664,               0.003664,               0.003664
                    130,                 1.3134,                0.73503,                 1.3997,                0.88844,                 0.8122,                0.89598,                0.45801,                 1.5966,                 0.7142,                 1.6364,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.3247,                0.73716,                  1.401,                0.91381,                0.81763,                0.90801,                0.45179,                 1.6031,                0.69775,                 1.6491,               0.003565,               0.003565,               0.003565
                    132,                 1.3243,                0.75269,                  1.413,                0.87212,                0.80743,                0.88965,                0.44798,                 1.5931,                0.72567,                 1.6437,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.3248,                0.74313,                 1.4121,                0.88526,                0.84348,                0.90107,                 0.4402,                 1.6197,                0.71663,                 1.6809,               0.003466,               0.003466,               0.003466
                    134,                  1.305,                0.73246,                 1.3973,                0.91131,                0.83477,                0.90324,                0.44362,                 1.6314,                0.73026,                 1.6945,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.3353,                0.75756,                 1.4115,                0.88992,                0.83892,                0.88078,                0.44439,                 1.5816,                0.73988,                 1.6284,               0.003367,               0.003367,               0.003367
                    136,                 1.3303,                0.75687,                 1.4117,                0.90706,                 0.8335,                0.90342,                0.45591,                 1.5714,                0.70204,                 1.6324,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.3054,                0.73792,                 1.3938,                0.90377,                0.84927,                0.90625,                0.45314,                 1.5989,                0.71693,                 1.6466,               0.003268,               0.003268,               0.003268
                    138,                 1.3399,                0.75905,                 1.4163,                0.91005,                 0.8208,                  0.901,                0.45028,                   1.62,                0.72343,                 1.6653,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.3214,                0.74861,                 1.4024,                0.90354,                0.81729,                0.87671,                 0.4357,                 1.6028,                0.73528,                 1.6524,               0.003169,               0.003169,               0.003169
                    140,                 1.2953,                0.73855,                 1.3848,                0.89517,                0.83537,                0.88854,                 0.4517,                 1.6118,                0.69543,                 1.6744,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.3263,                0.74113,                  1.408,                0.89005,                0.80682,                0.87842,                0.44732,                 1.6096,                0.71599,                  1.656,                0.00307,                0.00307,                0.00307
                    142,                 1.2837,                 0.7194,                 1.3651,                  0.893,                0.83808,                0.89399,                0.44952,                 1.5985,                0.72721,                 1.6551,              0.0030205,              0.0030205,              0.0030205
                    143,                  1.329,                0.75611,                 1.4128,                0.87438,                0.84581,                0.90104,                 0.4525,                  1.599,                0.70634,                 1.6506,               0.002971,               0.002971,               0.002971
                    144,                 1.3285,                 0.7515,                 1.3968,                0.90205,                0.83029,                0.89363,                0.43737,                 1.6265,                0.72489,                 1.6778,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.2968,                0.74109,                 1.3841,                0.91044,                 0.8276,                0.89975,                0.45786,                 1.6045,                0.70075,                 1.6488,               0.002872,               0.002872,               0.002872
                    146,                 1.2999,                0.75035,                 1.3881,                  0.888,                0.81856,                0.89259,                0.45701,                 1.5732,                0.71638,                   1.63,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.3181,                 0.7373,                  1.395,                0.89147,                0.82528,                0.89565,                0.44527,                 1.5993,                 0.7331,                 1.6297,               0.002773,               0.002773,               0.002773
                    148,                 1.3107,                0.76115,                 1.4015,                0.93749,                0.79693,                0.89532,                0.45182,                 1.5971,                0.70699,                 1.6516,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.3133,                0.72954,                 1.3939,                0.88982,                0.83933,                0.90705,                0.46798,                 1.5811,                0.69931,                 1.6373,               0.002674,               0.002674,               0.002674
                    150,                 1.3092,                0.73456,                 1.3956,                0.90354,                0.82388,                0.89714,                0.45873,                 1.5796,                0.70144,                  1.638,              0.0026245,              0.0026245,              0.0026245
