                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                  1.236,                0.66866,                 1.3924,                 0.9101,                0.84802,                0.91447,                0.44437,                 1.6156,                0.66976,                 1.7788,              0.0065845,              0.0065845,              0.0065845
                     71,                  1.255,                0.67199,                  1.401,                0.91196,                0.88725,                0.92594,                0.44994,                 1.6139,                0.65733,                 1.7569,               0.006535,               0.006535,               0.006535
                     72,                 1.2585,                0.69736,                 1.3978,                0.88899,                0.84202,                0.91525,                0.42603,                 1.6729,                 0.6932,                  1.807,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.2405,                0.67082,                 1.3826,                0.88146,                0.82396,                0.88523,                0.42116,                 1.6717,                0.69213,                 1.7994,               0.006436,               0.006436,               0.006436
                     74,                 1.2399,                0.67433,                 1.3784,                0.86582,                0.83673,                0.88597,                0.43102,                 1.6439,                0.69384,                 1.7611,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.2466,                0.67714,                 1.3897,                0.87016,                0.79263,                0.84911,                0.41168,                 1.6725,                0.73304,                 1.7818,               0.006337,               0.006337,               0.006337
                     76,                 1.2249,                0.68803,                 1.3726,                0.86571,                0.86623,                0.88657,                0.43668,                 1.6237,                0.69456,                 1.7805,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.2297,                0.65708,                 1.3787,                0.89718,                0.79716,                0.89409,                0.44742,                 1.6174,                0.68986,                 1.7439,               0.006238,               0.006238,               0.006238
                     78,                 1.2049,                 0.6417,                 1.3699,                0.91225,                 0.8883,                0.90291,                0.44516,                 1.6397,                0.66855,                 1.7718,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2301,                0.67318,                  1.385,                0.87418,                0.88526,                0.90404,                0.45819,                 1.6062,                0.68454,                 1.7387,               0.006139,               0.006139,               0.006139
                     80,                  1.212,                0.65383,                 1.3662,                0.84647,                0.72956,                0.77984,                0.39836,                 1.6435,                0.85216,                 1.7699,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.2288,                 0.6623,                 1.3846,                0.90352,                0.85534,                0.90272,                0.45151,                   1.65,                0.66507,                 1.8166,                0.00604,                0.00604,                0.00604
                     82,                 1.2402,                0.66386,                 1.4044,                0.87529,                 0.8709,                0.88639,                0.42147,                 1.6706,                0.69082,                 1.8494,              0.0059905,              0.0059905,              0.0059905
                     83,                  1.206,                0.65716,                 1.3715,                0.91021,                0.84519,                0.90022,                0.46474,                  1.599,                0.64874,                 1.7447,               0.005941,               0.005941,               0.005941
                     84,                 1.2398,                 0.6505,                 1.3998,                0.87917,                 0.8854,                0.89601,                0.44124,                 1.6357,                0.66072,                  1.788,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.1996,                0.64765,                 1.3519,                0.92176,                0.82883,                0.91936,                0.44833,                 1.6053,                 0.6845,                 1.7431,               0.005842,               0.005842,               0.005842
                     86,                 1.2025,                0.66063,                 1.3549,                0.87546,                0.86944,                0.90681,                0.44432,                 1.6528,                0.68582,                 1.8011,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.2095,                0.62189,                 1.3672,                0.87102,                0.87152,                0.88896,                0.43132,                 1.6701,                0.67196,                 1.8303,               0.005743,               0.005743,               0.005743
                     88,                 1.1982,                0.64939,                 1.3526,                0.87367,                0.84679,                0.88857,                0.42839,                 1.6402,                0.70979,                 1.7945,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2135,                0.64186,                 1.3646,                0.84364,                0.85717,                0.88708,                0.43927,                   1.66,                0.69315,                 1.8415,               0.005644,               0.005644,               0.005644
                     90,                 1.1839,                0.64687,                 1.3457,                0.82561,                0.82391,                0.85632,                 0.4053,                 1.6583,                0.70871,                 1.8305,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.1972,                0.63613,                 1.3567,                0.80623,                0.73402,                0.74941,                0.38021,                 1.6901,                0.81915,                  1.853,               0.005545,               0.005545,               0.005545
                     92,                 1.1878,                0.63315,                 1.3674,                0.90249,                 0.8419,                0.89801,                0.46945,                 1.5905,                0.63761,                 1.7678,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.2078,                0.62804,                 1.3566,                0.87172,                0.85144,                0.88271,                0.44385,                 1.6404,                0.65889,                 1.8069,               0.005446,               0.005446,               0.005446
                     94,                 1.1964,                 0.6466,                 1.3476,                0.87484,                0.84217,                0.90517,                0.42994,                 1.6373,                0.69001,                 1.7933,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.1632,                0.62205,                 1.3253,                0.91673,                0.84753,                0.90873,                0.43973,                 1.6334,                0.66702,                 1.7733,               0.005347,               0.005347,               0.005347
                     96,                 1.2005,                0.64585,                 1.3618,                 0.8858,                 0.8342,                0.88966,                0.44311,                 1.6319,                0.67758,                 1.7683,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.1779,                0.62242,                 1.3388,                0.89091,                0.81482,                0.87583,                0.44611,                  1.644,                0.66533,                 1.7764,               0.005248,               0.005248,               0.005248
                     98,                 1.1647,                0.61368,                 1.3359,                0.89043,                0.86829,                0.90202,                0.44172,                 1.6579,                0.64738,                 1.8471,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.1959,                0.63388,                 1.3605,                0.88733,                0.87265,                0.91441,                0.43524,                 1.6451,                0.66985,                 1.8354,               0.005149,               0.005149,               0.005149
                    100,                 1.1752,                0.63214,                 1.3337,                0.89023,                0.86494,                0.90688,                0.43686,                 1.6778,                0.67574,                 1.8333,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.1722,                0.61299,                 1.3386,                0.88914,                0.85558,                 0.9106,                0.44505,                 1.6431,                0.67968,                 1.7889,                0.00505,                0.00505,                0.00505
                    102,                  1.179,                0.64368,                 1.3511,                0.88715,                0.87669,                0.89164,                 0.4335,                 1.6594,                0.66656,                 1.8344,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.1683,                0.62696,                 1.3308,                0.86884,                0.83278,                0.88889,                0.44586,                 1.6431,                0.65486,                 1.8233,               0.004951,               0.004951,               0.004951
                    104,                 1.1636,                0.61553,                 1.3303,                 0.8833,                0.86242,                0.89875,                 0.4556,                  1.648,                 0.6548,                 1.8167,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.1631,                0.63654,                 1.3438,                 0.8606,                 0.8374,                0.88611,                  0.443,                 1.6449,                0.67241,                 1.8391,               0.004852,               0.004852,               0.004852
