                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.3132,                0.73563,                 1.5545,                0.91744,                0.80136,                0.89782,                0.46515,                 1.5644,                0.71771,                 1.9309,               0.002476,               0.002476,               0.002476
                    154,                 1.3184,                0.75603,                 1.5658,                0.90906,                0.79325,                0.89404,                0.46206,                 1.5507,                0.74293,                 1.9104,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.3032,                0.74925,                 1.5662,                0.89821,                0.81763,                0.90149,                0.46427,                 1.5785,                0.73876,                 1.9387,               0.002377,               0.002377,               0.002377
                    156,                 1.3147,                0.75305,                 1.5808,                0.82118,                 0.8539,                0.88973,                0.44994,                  1.581,                0.75135,                 1.9457,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.3028,                0.73513,                 1.5559,                 0.9056,                0.81534,                0.90028,                0.46127,                 1.5617,                 0.7243,                 1.9187,               0.002278,               0.002278,               0.002278
                    158,                  1.303,                0.73232,                  1.559,                0.89619,                0.81879,                0.89173,                0.45774,                  1.579,                0.74093,                 1.9676,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.3078,                0.74349,                 1.5697,                0.89027,                0.81185,                0.89363,                0.46202,                 1.5556,                0.72683,                 1.9323,               0.002179,               0.002179,               0.002179
                    160,                 1.3177,                0.75528,                 1.5769,                0.89651,                 0.8285,                0.90129,                0.46481,                 1.5692,                0.72633,                 1.9324,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.3047,                0.72422,                 1.5454,                0.90792,                0.80318,                0.87389,                 0.4429,                 1.5864,                0.77579,                 1.9412,                0.00208,                0.00208,                0.00208
                    162,                 1.2975,                0.72942,                 1.5382,                0.87931,                0.83662,                0.89693,                0.45963,                 1.5621,                0.74843,                 1.9315,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.2967,                0.72286,                 1.5275,                0.92436,                0.77898,                0.88446,                0.44556,                 1.5826,                0.75468,                 1.9563,               0.001981,               0.001981,               0.001981
                    164,                 1.2921,                0.73901,                 1.5423,                0.92588,                0.77728,                0.89112,                0.45019,                 1.5763,                0.75272,                 1.9566,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.2829,                 0.7348,                 1.5451,                0.81527,                0.79624,                0.85847,                 0.4339,                  1.586,                0.79514,                 1.9612,               0.001882,               0.001882,               0.001882
                    166,                 1.2902,                0.73037,                 1.5492,                  0.918,                0.78405,                0.89787,                 0.4582,                 1.5777,                0.73022,                  1.959,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.3015,                0.73604,                 1.5545,                0.92364,                0.78557,                 0.8916,                0.45354,                 1.5874,                0.73681,                 1.9795,               0.001783,               0.001783,               0.001783
                    168,                 1.2911,                0.73114,                 1.5523,                0.89233,                0.81554,                0.89725,                0.45317,                    1.6,                0.74183,                 1.9831,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.2546,                0.70916,                 1.5164,                0.85858,                0.84519,                0.90135,                0.45841,                 1.5867,                0.72608,                 1.9662,               0.001684,               0.001684,               0.001684
                    170,                 1.2701,                0.70087,                 1.5292,                 0.8689,                0.82451,                0.90074,                0.46031,                 1.5781,                0.71983,                 1.9547,              0.0016345,              0.0016345,              0.0016345
                    171,                   1.28,                0.73457,                 1.5349,                0.91331,                0.80985,                0.91167,                0.45703,                 1.5785,                0.72693,                  1.949,               0.001585,               0.001585,               0.001585
                    172,                 1.2827,                0.73398,                 1.5403,                 0.8921,                 0.8086,                0.89445,                0.46092,                 1.5647,                0.72797,                 1.9351,              0.0015355,              0.0015355,              0.0015355
                    173,                  1.255,                0.71223,                 1.5133,                0.84881,                0.85731,                0.89196,                 0.4604,                 1.5786,                0.73327,                 1.9547,               0.001486,               0.001486,               0.001486
                    174,                  1.282,                0.72718,                 1.5435,                0.87181,                 0.8321,                0.89166,                0.45646,                 1.5838,                0.72715,                 1.9752,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.2414,                0.70334,                 1.5172,                0.88684,                0.82567,                0.89764,                0.46468,                 1.5796,                0.72064,                 1.9745,               0.001387,               0.001387,               0.001387
                    176,                  1.286,                0.73262,                 1.5501,                 0.8909,                0.81842,                 0.9031,                0.46376,                 1.5804,                0.71576,                 1.9524,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.2726,                0.71634,                 1.5116,                0.87753,                0.82269,                0.89094,                0.45663,                 1.5689,                0.75531,                 1.9619,               0.001288,               0.001288,               0.001288
                    178,                 1.2634,                0.72661,                  1.518,                0.88936,                0.81802,                0.89175,                0.45785,                 1.5826,                0.73286,                 1.9666,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.2586,                0.70264,                 1.5156,                0.89428,                0.82947,                0.89891,                0.46422,                 1.5799,                0.72659,                 1.9647,               0.001189,               0.001189,               0.001189
                    180,                  1.284,                0.73536,                 1.5435,                0.88405,                 0.8191,                0.89243,                0.45987,                 1.5924,                0.74193,                 1.9723,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.2707,                0.72592,                 1.5383,                0.90302,                 0.8243,                 0.9008,                0.46321,                 1.5648,                0.72798,                 1.9432,                0.00109,                0.00109,                0.00109
                    182,                 1.2646,                 0.7165,                 1.5285,                 0.8998,                0.81393,                0.89089,                0.45867,                 1.5809,                0.74351,                 1.9619,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.2516,                0.71121,                 1.5173,                0.86514,                0.83219,                0.90023,                0.46323,                  1.584,                0.72672,                 1.9619,               0.000991,               0.000991,               0.000991
                    184,                 1.2733,                0.71692,                 1.5348,                0.88015,                0.83701,                0.89553,                0.46067,                 1.5719,                0.74051,                 1.9581,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.2475,                0.69354,                 1.5213,                0.88092,                0.84552,                0.89801,                0.46404,                 1.5766,                0.74394,                 1.9594,               0.000892,               0.000892,               0.000892
                    186,                  1.273,                0.71856,                 1.5266,                0.88605,                0.83015,                0.89748,                0.46268,                 1.5879,                0.73193,                 1.9677,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.2617,                0.71062,                 1.5248,                0.89543,                0.81996,                0.89751,                0.46045,                 1.5889,                0.73683,                 1.9763,               0.000793,               0.000793,               0.000793
                    188,                 1.2684,                0.72112,                 1.5303,                0.89426,                  0.832,                0.90264,                0.45662,                 1.5915,                0.74836,                  1.972,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.2633,                0.71531,                 1.5199,                0.87485,                0.82715,                0.89648,                0.46016,                 1.5889,                0.73896,                 1.9711,               0.000694,               0.000694,               0.000694
                    190,                 1.2236,                0.69182,                 1.4879,                0.86788,                0.82752,                0.88581,                0.45801,                 1.5805,                 0.7328,                 1.9701,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.2699,                0.71924,                 1.5283,                0.88121,                0.83286,                 0.9011,                0.45832,                 1.5882,                0.72781,                 1.9803,               0.000595,               0.000595,               0.000595
                    192,                 1.2256,                0.71525,                 1.4996,                0.90388,                0.82728,                 0.8948,                0.46083,                 1.5827,                0.72415,                 1.9626,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.2304,                0.71464,                 1.4982,                0.89845,                0.82224,                  0.896,                0.46001,                 1.5778,                0.72404,                 1.9596,               0.000496,               0.000496,               0.000496
                    194,                 1.2485,                0.71405,                 1.5021,                0.88086,                0.83068,                0.89294,                0.46063,                 1.5798,                0.72826,                 1.9649,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.2416,                0.71208,                 1.5031,                0.90146,                0.82567,                0.89634,                0.45997,                 1.5889,                0.72949,                 1.9804,               0.000397,               0.000397,               0.000397
                    196,                 1.2566,                0.71411,                 1.5281,                0.89046,                0.83609,                0.89798,                0.46207,                 1.5816,                0.71757,                 1.9674,              0.0003475,              0.0003475,              0.0003475
                    197,                  1.253,                0.70971,                 1.5216,                0.87776,                0.83292,                0.88905,                0.45542,                 1.5909,                0.72493,                 1.9781,               0.000298,               0.000298,               0.000298
                    198,                 1.2519,                0.71083,                 1.5229,                0.89929,                 0.8347,                0.89578,                0.46124,                  1.587,                0.72622,                 1.9707,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2454,                0.69234,                 1.4939,                0.88334,                0.83239,                0.89036,                0.46249,                 1.5853,                0.72475,                 1.9688,               0.000199,               0.000199,               0.000199
