                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                  1.219,                0.66447,                   1.19,                0.92029,                0.80031,                0.90248,                0.45062,                 1.5963,                 0.6776,                 1.4803,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.2425,                0.67113,                 1.2046,                0.93164,                0.87508,                0.92232,                0.47666,                 1.5575,                0.63607,                 1.4347,               0.006535,               0.006535,               0.006535
                     72,                 1.2548,                0.69093,                 1.2084,                0.91653,                0.84694,                 0.9081,                0.46775,                 1.5853,                0.67217,                 1.4686,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.2379,                0.67038,                 1.2011,                0.89668,                0.85825,                0.89206,                0.43669,                 1.6072,                0.68885,                 1.4933,               0.006436,               0.006436,               0.006436
                     74,                 1.2367,                0.67046,                 1.1937,                0.87962,                0.81948,                0.89427,                0.44522,                 1.5969,                0.71649,                 1.4799,              0.0063865,              0.0063865,              0.0063865
                     75,                   1.23,                0.67936,                 1.1978,                0.88395,                0.86774,                 0.9095,                 0.4497,                 1.6059,                0.67904,                 1.4975,               0.006337,               0.006337,               0.006337
                     76,                 1.2028,                0.68314,                 1.1803,                0.93875,                0.83292,                0.91832,                 0.4551,                 1.5978,                0.64233,                  1.487,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.2151,                0.64977,                 1.1869,                0.91072,                 0.8262,                0.88966,                0.44682,                 1.5894,                0.66118,                 1.4417,               0.006238,               0.006238,               0.006238
                     78,                 1.1993,                0.63788,                 1.1787,                0.87629,                0.86323,                0.90776,                0.44315,                 1.6273,                0.65276,                 1.4946,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2255,                0.66903,                 1.1963,                 0.8949,                0.85313,                0.90114,                0.45777,                 1.5968,                0.67274,                 1.4558,               0.006139,               0.006139,               0.006139
                     80,                 1.1977,                0.64468,                 1.1695,                0.86696,                0.86826,                0.91062,                0.45263,                 1.6017,                0.66261,                 1.4798,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.2177,                0.66524,                 1.1893,                0.91657,                0.83747,                0.92581,                0.46703,                 1.6023,                0.64243,                 1.4769,                0.00604,                0.00604,                0.00604
                     82,                 1.2162,                0.65531,                 1.1898,                0.90509,                0.83964,                 0.9176,                0.44338,                 1.6403,                0.66368,                 1.5098,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.1927,                0.65094,                 1.1758,                0.89999,                0.80876,                0.88323,                0.45409,                 1.6137,                0.67988,                 1.4827,               0.005941,               0.005941,               0.005941
                     84,                 1.2195,                0.65072,                 1.1896,                0.85685,                 0.8849,                0.92155,                0.46284,                 1.5694,                0.65133,                 1.4279,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.1881,                0.64335,                 1.1627,                0.89855,                   0.88,                0.92265,                0.45785,                 1.5932,                 0.6381,                 1.4502,               0.005842,               0.005842,               0.005842
                     86,                 1.1897,                0.65789,                 1.1773,                0.89088,                0.84009,                0.90221,                0.44289,                 1.6056,                0.67598,                 1.4758,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.1989,                0.61892,                 1.1797,                0.69789,                0.67985,                0.67971,                0.36637,                 1.7311,                 1.0325,                 1.5665,               0.005743,               0.005743,               0.005743
                     88,                 1.1903,                0.64986,                 1.1751,                0.88234,                0.78677,                0.86343,                0.41035,                 1.6479,                0.74382,                 1.5192,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2111,                0.64347,                 1.1791,                0.87924,                0.84782,                0.89845,                0.44879,                 1.6178,                0.64668,                 1.5036,               0.005644,               0.005644,               0.005644
                     90,                 1.1703,                0.64497,                 1.1669,                0.87553,                0.84271,                0.88128,                0.43525,                 1.6201,                0.65986,                 1.5364,              0.0055945,              0.0055945,              0.0055945
